city_id,city_name,jetz_species_name,total_city_checklists,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,percentage_checklists,percentage_effort
11000,George Town,Ducula_aenea,1861,85359,Resident,Extant,Native,1,40,0.05373455131649651,0.04686090511838236
11000,George Town,Ducula_badia,1861,85359,Resident,Extant,Native,0,0,0,0
11000,George Town,Ducula_bicolor,1861,85359,Resident,Extant,Native,37,1685,1.9881783987103707,1.974015628111857
11000,George Town,Geopelia_cuneata,1861,85359,NA,NA,NA,3,15,0.16120365394948952,0.017572839419393384
11000,George Town,Geopelia_striata,1861,85359,Resident,Extant,Native,1022,64371,54.91671144545943,75.41208308438478
11000,George Town,Ptilinopus_jambu,1861,85359,Resident,Extant,Native,0,0,0,0
11000,George Town,Stigmatopelia_chinensis,1861,85359,Resident,Extant,Native,1030,65245,55.3465878559914,76.43599386122143
11000,George Town,Streptopelia_roseogrisea,1861,85359,NA,NA,NA,2,10,0.10746910263299302,0.01171522627959559
11000,George Town,Streptopelia_tranquebarica,1861,85359,NA,NA,NA,1,50,0.05373455131649651,0.05857613139797795
11000,George Town,Treron_bicinctus,1861,85359,Resident,Extant,Native,0,0,0,0
11000,George Town,Treron_capellei,1861,85359,Resident,Extant,Native,0,0,0,0
11000,George Town,Treron_curvirostra,1861,85359,Resident,Extant,Native,47,2684,2.525523911875336,3.1443667334434564
11000,George Town,Treron_fulvicollis,1861,85359,Resident,Extant,Native,0,0,0,0
11000,George Town,Treron_olax,1861,85359,Resident,Extant,Native,1,25,0.05373455131649651,0.029288065698988976
11000,George Town,Treron_seimundi,1861,85359,NA,NA,NA,3,285,0.16120365394948952,0.33388394896847434
11000,George Town,Treron_vernans,1861,85359,Resident,Extant,Native,895,58820,48.092423428264375,68.90896097658127
11050,Padang,Chalcophaps_indica,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Ducula_aenea,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Ducula_badia,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Ducula_bicolor,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Geopelia_striata,22,783,Resident,Extant,Native,3,93,13.636363636363637,11.877394636015326
11050,Padang,Macropygia_ruficeps,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Macropygia_unchall,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Ptilinopus_jambu,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Stigmatopelia_chinensis,22,783,Resident,Extant,Native,4,55,18.181818181818183,7.0242656449553005
11050,Padang,Treron_capellei,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Treron_curvirostra,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Treron_fulvicollis,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Treron_olax,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Treron_sphenurus,22,783,Resident,Extant,Native,0,0,0,0
11050,Padang,Treron_vernans,22,783,Resident,Extant,Native,1,20,4.545454545454546,2.554278416347382
11070,Zhengzhou,Columba_livia,9,544,Resident,Extant,Introduced,0,0,0,0
11070,Zhengzhou,Stigmatopelia_chinensis,9,544,Resident,Extant,Native,5,485,55.55555555555556,89.15441176470588
11070,Zhengzhou,Streptopelia_decaocto,9,544,Resident,Extant,Native,0,0,0,0
11070,Zhengzhou,Streptopelia_orientalis,9,544,Resident,Extant,Native,3,285,33.333333333333336,52.38970588235294
11070,Zhengzhou,Streptopelia_tranquebarica,9,544,Resident,Extant,Native,0,0,0,0
11072,Binhai,Columba_livia,4,212,Resident,Extant,Introduced,0,0,0,0
11072,Binhai,Columba_rupestris,4,212,Resident,Extant,Native,0,0,0,0
11072,Binhai,Stigmatopelia_chinensis,4,212,Resident,Extant,Native,0,0,0,0
11072,Binhai,Streptopelia_decaocto,4,212,Resident,Extant,Native,0,0,0,0
11072,Binhai,Streptopelia_orientalis,4,212,Resident,Extant,Native,0,0,0,0
11072,Binhai,Streptopelia_tranquebarica,4,212,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Chalcophaps_indica,188,7812,Resident,Extant,Native,1,60,0.5319148936170213,0.7680491551459293
11134,Ipoh,Columba_livia,188,7812,Resident,Extant,Introduced,64,2882,34.04255319148936,36.89196108550947
11134,Ipoh,Ducula_aenea,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Ducula_badia,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Geopelia_striata,188,7812,Resident,Extant,Native,73,3803,38.829787234042556,48.68151561699949
11134,Ipoh,Macropygia_ruficeps,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Ptilinopus_jambu,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Stigmatopelia_chinensis,188,7812,Resident,Extant,Native,107,4507,56.91489361702128,57.693292370711724
11134,Ipoh,Treron_capellei,188,7812,Resident,Possibly Extinct,Native,1,60,0.5319148936170213,0.7680491551459293
11134,Ipoh,Treron_curvirostra,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Treron_fulvicollis,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Treron_olax,188,7812,Resident,Extant,Native,0,0,0,0
11134,Ipoh,Treron_vernans,188,7812,Resident,Extant,Native,29,1769,15.425531914893616,22.644649257552484
11147,Pingdingshan,Stigmatopelia_chinensis,1,30,Resident,Extant,Native,1,30,100,100
11147,Pingdingshan,Streptopelia_decaocto,1,30,Resident,Extant,Native,0,0,0,0
11147,Pingdingshan,Streptopelia_orientalis,1,30,Resident,Extant,Native,0,0,0,0
11147,Pingdingshan,Streptopelia_tranquebarica,1,30,Resident,Extant,Native,0,0,0,0
11170,Kaifeng,Columba_livia,1,30,Resident,Extant,Introduced,0,0,0,0
11170,Kaifeng,Columba_rupestris,1,30,Resident,Extant,Native,0,0,0,0
11170,Kaifeng,Stigmatopelia_chinensis,1,30,Resident,Extant,Native,0,0,0,0
11170,Kaifeng,Streptopelia_decaocto,1,30,Resident,Extant,Native,0,0,0,0
11170,Kaifeng,Streptopelia_orientalis,1,30,Resident,Extant,Native,0,0,0,0
11170,Kaifeng,Streptopelia_tranquebarica,1,30,Resident,Extant,Native,0,0,0,0
11171,Harbin,Columba_livia,6,575,Resident,Extant,Introduced,0,0,0,0
11171,Harbin,Columba_rupestris,6,575,Resident,Extant,Native,0,0,0,0
11171,Harbin,Streptopelia_decaocto,6,575,Resident,Extant,Introduced,0,0,0,0
11171,Harbin,Streptopelia_orientalis,6,575,Resident,Extant,Native,0,0,0,0
11189,Xuchang,Columba_livia,1,50,Resident,Extant,Introduced,0,0,0,0
11189,Xuchang,Stigmatopelia_chinensis,1,50,Resident,Extant,Native,0,0,0,0
11189,Xuchang,Streptopelia_decaocto,1,50,Resident,Extant,Native,0,0,0,0
11189,Xuchang,Streptopelia_orientalis,1,50,Resident,Extant,Native,0,0,0,0
11189,Xuchang,Streptopelia_tranquebarica,1,50,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Chalcophaps_indica,110,3587,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Columba_livia,110,3587,Resident,Extant,Introduced,16,505,14.545454545454545,14.078617228882074
11194,Hanoi,Ducula_aenea,110,3587,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Macropygia_ruficeps,110,3587,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Stigmatopelia_chinensis,110,3587,Resident,Extant,Native,18,921,16.363636363636363,25.676052411485923
11194,Hanoi,Streptopelia_orientalis,110,3587,Resident,Extant,Native,1,10,0.9090909090909091,0.2787844995818233
11194,Hanoi,Streptopelia_tranquebarica,110,3587,Resident,Extant,Native,1,151,0.9090909090909091,4.209645943685531
11194,Hanoi,Treron_curvirostra,110,3587,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Treron_pompadora,110,3587,Resident,Extant,Native,0,0,0,0
11194,Hanoi,Treron_sieboldii,110,3587,Resident,Extant,Native,1,151,0.9090909090909091,4.209645943685531
11197,Kuala Lumpur,Caloenas_nicobarica,1417,56535,NA,NA,NA,2,24,0.14114326040931546,0.04245157866808172
11197,Kuala Lumpur,Chalcophaps_indica,1417,56535,Resident,Extant,Native,3,95,0.2117148906139732,0.16803749889449013
11197,Kuala Lumpur,Columba_livia,1417,56535,Resident,Extant,Introduced,294,11230,20.74805928016937,19.86380118510657
11197,Kuala Lumpur,Ducula_aenea,1417,56535,Resident,Extant,Native,0,0,0,0
11197,Kuala Lumpur,Ducula_badia,1417,56535,Resident,Extant,Native,0,0,0,0
11197,Kuala Lumpur,Ducula_bicolor,1417,56535,Resident,Extant,Native,0,0,0,0
11197,Kuala Lumpur,Geopelia_striata,1417,56535,Resident,Extant,Native,453,18957,31.96894848270995,33.53144070045105
11197,Kuala Lumpur,Macropygia_ruficeps,1417,56535,Resident,Extant,Native,0,0,0,0
11197,Kuala Lumpur,Ptilinopus_jambu,1417,56535,Resident,Extant,Native,4,290,0.2822865208186309,0.5129565755726541
11197,Kuala Lumpur,Stigmatopelia_chinensis,1417,56535,Resident,Extant,Native,380,15069,26.817219477769935,26.654284956221808
11197,Kuala Lumpur,Streptopelia_tranquebarica,1417,56535,NA,NA,NA,1,40,0.07057163020465773,0.07075263111346954
11197,Kuala Lumpur,Treron_bicinctus,1417,56535,Resident,Extant,Native,1,60,0.07057163020465773,0.1061289466702043
11197,Kuala Lumpur,Treron_capellei,1417,56535,Resident,Extant,Native,1,36,0.07057163020465773,0.06367736800212258
11197,Kuala Lumpur,Treron_curvirostra,1417,56535,Resident,Extant,Native,5,360,0.35285815102328866,0.6367736800212258
11197,Kuala Lumpur,Treron_fulvicollis,1417,56535,Resident,Extant,Native,0,0,0,0
11197,Kuala Lumpur,Treron_olax,1417,56535,Resident,Extant,Native,4,360,0.2822865208186309,0.6367736800212258
11197,Kuala Lumpur,Treron_seimundi,1417,56535,NA,NA,NA,1,20,0.07057163020465773,0.03537631555673477
11197,Kuala Lumpur,Treron_vernans,1417,56535,Resident,Extant,Native,331,14476,23.359209597741707,25.605377199964625
11198,Yichang,Stigmatopelia_chinensis,5,395,Resident,Extant,Native,0,0,0,0
11198,Yichang,Streptopelia_orientalis,5,395,Resident,Extant,Native,0,0,0,0
11198,Yichang,Streptopelia_tranquebarica,5,395,Resident,Extant,Native,0,0,0,0
11198,Yichang,Treron_sieboldii,5,395,Resident,Extant,Native,0,0,0,0
11202,Qinhuangdao,Columba_livia,4,52,Resident,Extant,Introduced,0,0,0,0
11202,Qinhuangdao,Columba_rupestris,4,52,Resident,Extant,Native,0,0,0,0
11202,Qinhuangdao,Stigmatopelia_chinensis,4,52,Resident,Extant,Native,0,0,0,0
11202,Qinhuangdao,Streptopelia_decaocto,4,52,Resident,Extant,Native,1,10,25,19.23076923076923
11202,Qinhuangdao,Streptopelia_orientalis,4,52,Resident,Extant,Native,0,0,0,0
11202,Qinhuangdao,Streptopelia_tranquebarica,4,52,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Chalcophaps_indica,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Ducula_aenea,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Ducula_badia,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Geopelia_striata,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Macropygia_ruficeps,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Ptilinopus_jambu,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Stigmatopelia_chinensis,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Treron_capellei,3,58,Resident,Possibly Extinct,Native,0,0,0,0
11204,Pekanbaru,Treron_curvirostra,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Treron_fulvicollis,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Treron_olax,3,58,Resident,Extant,Native,0,0,0,0
11204,Pekanbaru,Treron_vernans,3,58,Resident,Extant,Native,0,0,0,0
11219,Jinzhou,Columba_livia,4,137,Resident,Extant,Introduced,0,0,0,0
11219,Jinzhou,Columba_rupestris,4,137,Resident,Extant,Native,0,0,0,0
11219,Jinzhou,Stigmatopelia_chinensis,4,137,Resident,Extant,Introduced,0,0,0,0
11219,Jinzhou,Streptopelia_decaocto,4,137,Resident,Extant,Native,0,0,0,0
11219,Jinzhou,Streptopelia_orientalis,4,137,Resident,Extant,Native,0,0,0,0
11257,Luohe,Columba_livia,1,30,Resident,Extant,Introduced,0,0,0,0
11257,Luohe,Stigmatopelia_chinensis,1,30,Resident,Extant,Native,0,0,0,0
11257,Luohe,Streptopelia_decaocto,1,30,Resident,Extant,Native,0,0,0,0
11257,Luohe,Streptopelia_orientalis,1,30,Resident,Extant,Native,0,0,0,0
11257,Luohe,Streptopelia_tranquebarica,1,30,Resident,Extant,Native,0,0,0,0
11280,Jinan,Columba_livia,2,75,Resident,Extant,Introduced,0,0,0,0
11280,Jinan,Columba_rupestris,2,75,Resident,Extant,Native,0,0,0,0
11280,Jinan,Stigmatopelia_chinensis,2,75,Resident,Extant,Native,0,0,0,0
11280,Jinan,Streptopelia_decaocto,2,75,Resident,Extant,Native,0,0,0,0
11280,Jinan,Streptopelia_orientalis,2,75,Resident,Extant,Native,0,0,0,0
11280,Jinan,Streptopelia_tranquebarica,2,75,Resident,Extant,Native,0,0,0,0
11305,Changchun,Columba_livia,4,97,Resident,Extant,Introduced,0,0,0,0
11305,Changchun,Columba_rupestris,4,97,Resident,Extant,Native,0,0,0,0
11305,Changchun,Stigmatopelia_chinensis,4,97,Resident,Extant,Introduced,1,7,25,7.216494845360825
11305,Changchun,Streptopelia_decaocto,4,97,Resident,Extant,Native,0,0,0,0
11305,Changchun,Streptopelia_orientalis,4,97,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Chalcophaps_indica,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Columba_livia,5,305,Resident,Extant,Introduced,1,120,20,39.34426229508197
11331,Haiphong,Ducula_aenea,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Macropygia_ruficeps,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Stigmatopelia_chinensis,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Streptopelia_orientalis,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Streptopelia_tranquebarica,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Treron_curvirostra,5,305,Resident,Extant,Native,0,0,0,0
11331,Haiphong,Treron_sieboldii,5,305,Resident,Extant,Native,0,0,0,0
11352,Panjin,Columba_rupestris,6,252,Resident,Extant,Native,0,0,0,0
11352,Panjin,Stigmatopelia_chinensis,6,252,Resident,Extant,Introduced,1,7,16.666666666666668,2.7777777777777777
11352,Panjin,Streptopelia_decaocto,6,252,Resident,Extant,Native,0,0,0,0
11352,Panjin,Streptopelia_orientalis,6,252,Resident,Extant,Native,0,0,0,0
11357,Jingzhou,Columba_livia,2,36,Resident,Extant,Introduced,0,0,0,0
11357,Jingzhou,Stigmatopelia_chinensis,2,36,Resident,Extant,Native,0,0,0,0
11357,Jingzhou,Streptopelia_orientalis,2,36,Resident,Extant,Native,0,0,0,0
11357,Jingzhou,Streptopelia_tranquebarica,2,36,Resident,Extant,Native,0,0,0,0
11357,Jingzhou,Treron_sieboldii,2,36,Resident,Extant,Native,0,0,0,0
11392,Shenyang,Columba_livia,151,5168,Resident,Extant,Introduced,1,30,0.6622516556291391,0.5804953560371517
11392,Shenyang,Columba_rupestris,151,5168,Resident,Extant,Native,0,0,0,0
11392,Shenyang,Stigmatopelia_chinensis,151,5168,Resident,Extant,Introduced,5,305,3.3112582781456954,5.901702786377709
11392,Shenyang,Streptopelia_decaocto,151,5168,Resident,Extant,Native,1,120,0.6622516556291391,2.321981424148607
11392,Shenyang,Streptopelia_orientalis,151,5168,Resident,Extant,Native,5,248,3.3112582781456954,4.798761609907121
11407,Changde,Columba_livia,1,120,Resident,Extant,Introduced,0,0,0,0
11407,Changde,Stigmatopelia_chinensis,1,120,Resident,Extant,Native,1,120,100,100
11407,Changde,Streptopelia_orientalis,1,120,Resident,Extant,Native,0,0,0,0
11407,Changde,Streptopelia_tranquebarica,1,120,Resident,Extant,Native,0,0,0,0
11407,Changde,Treron_sieboldii,1,120,Resident,Extant,Native,0,0,0,0
11412,Zibo,Columba_livia,2,240,Resident,Extant,Introduced,0,0,0,0
11412,Zibo,Columba_rupestris,2,240,Resident,Extant,Native,0,0,0,0
11412,Zibo,Stigmatopelia_chinensis,2,240,Resident,Extant,Native,0,0,0,0
11412,Zibo,Streptopelia_decaocto,2,240,Resident,Extant,Native,0,0,0,0
11412,Zibo,Streptopelia_orientalis,2,240,Resident,Extant,Native,0,0,0,0
11412,Zibo,Streptopelia_tranquebarica,2,240,Resident,Extant,Native,0,0,0,0
11440,Nanning,Chalcophaps_indica,12,886,Resident,Extant,Native,0,0,0,0
11440,Nanning,Columba_livia,12,886,Resident,Extant,Introduced,0,0,0,0
11440,Nanning,Stigmatopelia_chinensis,12,886,Resident,Extant,Native,2,120,16.666666666666668,13.544018058690744
11440,Nanning,Streptopelia_orientalis,12,886,Resident,Extant,Native,0,0,0,0
11440,Nanning,Streptopelia_tranquebarica,12,886,Resident,Extant,Native,0,0,0,0
11440,Nanning,Treron_sieboldii,12,886,Resident,Extant,Native,0,0,0,0
11460,Anshan,Columba_livia,2,75,Resident,Extant,Introduced,1,60,50,80
11460,Anshan,Columba_rupestris,2,75,Resident,Extant,Native,0,0,0,0
11460,Anshan,Stigmatopelia_chinensis,2,75,Resident,Extant,Introduced,0,0,0,0
11460,Anshan,Streptopelia_decaocto,2,75,Resident,Extant,Native,0,0,0,0
11460,Anshan,Streptopelia_orientalis,2,75,Resident,Extant,Native,0,0,0,0
11472,Jilin,Columba_livia,1,60,Resident,Extant,Introduced,0,0,0,0
11472,Jilin,Columba_rupestris,1,60,Resident,Extant,Native,0,0,0,0
11472,Jilin,Streptopelia_decaocto,1,60,Resident,Extant,Native,0,0,0,0
11472,Jilin,Streptopelia_orientalis,1,60,Breeding Season,Extant,Native,0,0,0,0
11536,Phnom Penh,Columba_livia,2575,71819,Resident,Extant,Introduced,1772,48842,68.81553398058253,68.0070733371392
11536,Phnom Penh,Columba_punicea,2575,71819,Non-breeding Season,Extant,Native,0,0,0,0
11536,Phnom Penh,Ducula_aenea,2575,71819,Resident,Extant,Native,0,0,0,0
11536,Phnom Penh,Ducula_badia,2575,71819,Resident,Extant,Native,0,0,0,0
11536,Phnom Penh,Geopelia_striata,2575,71819,NA,NA,NA,1694,51739,65.7864077669903,72.04082485136246
11536,Phnom Penh,Stigmatopelia_chinensis,2575,71819,Resident,Extant,Native,1171,39326,45.47572815533981,54.75709770395021
11536,Phnom Penh,Streptopelia_tranquebarica,2575,71819,Resident,Extant,Native,839,30725,32.58252427184466,42.781158189337084
11536,Phnom Penh,Treron_bicinctus,2575,71819,Resident,Extant,Native,0,0,0,0
11536,Phnom Penh,Treron_curvirostra,2575,71819,Resident,Extant,Native,5,130,0.1941747572815534,0.1810105960818168
11536,Phnom Penh,Treron_phoenicopterus,2575,71819,Resident,Extant,Native,0,0,0,0
11536,Phnom Penh,Treron_vernans,2575,71819,Resident,Extant,Native,0,0,0,0
11545,Jambi,Chalcophaps_indica,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Ducula_aenea,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Ducula_badia,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Geopelia_striata,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Ptilinopus_jambu,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Stigmatopelia_chinensis,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Treron_capellei,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Treron_curvirostra,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Treron_fulvicollis,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Treron_olax,1,53,Resident,Extant,Native,0,0,0,0
11545,Jambi,Treron_vernans,1,53,Resident,Extant,Native,0,0,0,0
11548,Guilin,Columba_livia,4,102,Resident,Extant,Introduced,0,0,0,0
11548,Guilin,Macropygia_unchall,4,102,Resident,Extant,Native,0,0,0,0
11548,Guilin,Stigmatopelia_chinensis,4,102,Resident,Extant,Native,1,22,25,21.568627450980394
11548,Guilin,Streptopelia_orientalis,4,102,Resident,Extant,Native,0,0,0,0
11548,Guilin,Streptopelia_tranquebarica,4,102,Resident,Extant,Native,0,0,0,0
11548,Guilin,Treron_sieboldii,4,102,Resident,Extant,Native,0,0,0,0
11549,Benxi,Columba_livia,2,45,Resident,Extant,Introduced,0,0,0,0
11549,Benxi,Columba_rupestris,2,45,Resident,Extant,Native,0,0,0,0
11549,Benxi,Stigmatopelia_chinensis,2,45,Resident,Extant,Introduced,0,0,0,0
11549,Benxi,Streptopelia_decaocto,2,45,Resident,Extant,Native,0,0,0,0
11549,Benxi,Streptopelia_orientalis,2,45,Resident,Extant,Native,0,0,0,0
11554,Singapore,Chalcophaps_indica,7258,458832,Resident,Extant,Native,48,4415,0.6613392119041058,0.9622258255745022
11554,Singapore,Columba_livia,7258,458832,Resident,Extant,Introduced,1302,77334,17.93882612289887,16.854534993200126
11554,Singapore,Ducula_aenea,7258,458832,Resident,Extant,Native,18,1039,0.24800220446403967,0.2264445374341807
11554,Singapore,Ducula_bicolor,7258,458832,Resident,Extant,Native,571,32917,7.867181041609259,7.174085504062489
11554,Singapore,Geopelia_striata,7258,458832,Resident,Extant,Native,779,49311,10.732984293193716,10.747070823307878
11554,Singapore,Ptilinopus_jambu,7258,458832,Resident,Extant,Native,35,4528,0.48222650868007716,0.986853576036545
11554,Singapore,Stigmatopelia_chinensis,7258,458832,Resident,Extant,Native,2366,155152,32.59851198677322,33.81455521846776
11554,Singapore,Streptopelia_tranquebarica,7258,458832,Resident,Extant,Native,9,406,0.12400110223201984,0.08848554590787042
11554,Singapore,Treron_capellei,7258,458832,Resident,Possibly Extinct,Native,0,0,0,0
11554,Singapore,Treron_curvirostra,7258,458832,Resident,Extant,Native,58,6459,0.7991182143841279,1.4077047808348153
11554,Singapore,Treron_fulvicollis,7258,458832,Resident,Extant,Native,0,0,0,0
11554,Singapore,Treron_olax,7258,458832,Resident,Extant,Native,2,165,0.02755580049600441,0.035960874568469504
11554,Singapore,Treron_vernans,7258,458832,Resident,Extant,Native,1700,118128,23.422430421603746,25.745370854691913
11594,Yueyang,Stigmatopelia_chinensis,2,10,Resident,Extant,Native,0,0,0,0
11594,Yueyang,Streptopelia_orientalis,2,10,Resident,Extant,Native,0,0,0,0
11594,Yueyang,Streptopelia_tranquebarica,2,10,Resident,Extant,Native,0,0,0,0
11594,Yueyang,Treron_sieboldii,2,10,Resident,Extant,Native,0,0,0,0
11597,Dalian,Columba_livia,15,1451,Resident,Extant,Introduced,1,10,6.666666666666667,0.6891798759476223
11597,Dalian,Columba_rupestris,15,1451,Resident,Extant,Native,2,420,13.333333333333334,28.945554789800138
11597,Dalian,Stigmatopelia_chinensis,15,1451,Resident,Extant,Introduced,0,0,0,0
11597,Dalian,Streptopelia_decaocto,15,1451,Resident,Extant,Native,0,0,0,0
11597,Dalian,Streptopelia_orientalis,15,1451,Resident,Extant,Native,0,0,0,0
11604,Batam City,Caloenas_nicobarica,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Chalcophaps_indica,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Columba_argentina,3,147,Resident,Possibly Extant,Native,0,0,0,0
11604,Batam City,Columba_livia,3,147,Resident,Extant,Introduced,0,0,0,0
11604,Batam City,Ducula_aenea,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Ducula_bicolor,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Geopelia_striata,3,147,Resident,Extant,Native,1,82,33.333333333333336,55.78231292517007
11604,Batam City,Ptilinopus_jambu,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Stigmatopelia_chinensis,3,147,Resident,Extant,Native,2,142,66.66666666666667,96.59863945578232
11604,Batam City,Treron_curvirostra,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Treron_fulvicollis,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Treron_olax,3,147,Resident,Extant,Native,0,0,0,0
11604,Batam City,Treron_vernans,3,147,Resident,Extant,Native,0,0,0,0
11608,Wuhan,Columba_livia,163,15130,Resident,Extant,Introduced,0,0,0,0
11608,Wuhan,Stigmatopelia_chinensis,163,15130,Resident,Extant,Native,107,10503,65.6441717791411,69.41837409120951
11608,Wuhan,Streptopelia_orientalis,163,15130,Resident,Extant,Native,88,9447,53.987730061349694,62.438863185723726
11608,Wuhan,Streptopelia_tranquebarica,163,15130,Resident,Extant,Native,3,220,1.8404907975460123,1.4540647719762063
11608,Wuhan,Treron_sieboldii,163,15130,Resident,Extant,Native,0,0,0,0
11610,Huaibei,Columba_livia,8,165,Resident,Extant,Introduced,0,0,0,0
11610,Huaibei,Columba_rupestris,8,165,Resident,Extant,Native,0,0,0,0
11610,Huaibei,Stigmatopelia_chinensis,8,165,Resident,Extant,Native,3,50,37.5,30.303030303030305
11610,Huaibei,Streptopelia_decaocto,8,165,Resident,Extant,Native,0,0,0,0
11610,Huaibei,Streptopelia_orientalis,8,165,Resident,Extant,Native,3,80,37.5,48.484848484848484
11610,Huaibei,Streptopelia_tranquebarica,8,165,Resident,Extant,Native,0,0,0,0
11620,Xuzhou,Columba_livia,2,28,Resident,Extant,Introduced,0,0,0,0
11620,Xuzhou,Columba_rupestris,2,28,Resident,Extant,Native,0,0,0,0
11620,Xuzhou,Stigmatopelia_chinensis,2,28,Resident,Extant,Native,0,0,0,0
11620,Xuzhou,Streptopelia_decaocto,2,28,Resident,Extant,Native,0,0,0,0
11620,Xuzhou,Streptopelia_orientalis,2,28,Resident,Extant,Native,2,28,100,100
11620,Xuzhou,Streptopelia_tranquebarica,2,28,Resident,Extant,Native,0,0,0,0
11657,Linyi,Columba_livia,1,18,Resident,Extant,Introduced,0,0,0,0
11657,Linyi,Columba_rupestris,1,18,Resident,Extant,Native,0,0,0,0
11657,Linyi,Stigmatopelia_chinensis,1,18,Resident,Extant,Native,0,0,0,0
11657,Linyi,Streptopelia_decaocto,1,18,Resident,Extant,Native,0,0,0,0
11657,Linyi,Streptopelia_orientalis,1,18,Resident,Extant,Native,0,0,0,0
11657,Linyi,Streptopelia_tranquebarica,1,18,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Columba_livia,4,75,Resident,Extant,Introduced,0,0,0,0
11683,Long Xuyen,Ducula_aenea,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Ducula_badia,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Stigmatopelia_chinensis,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Streptopelia_tranquebarica,4,75,Resident,Extant,Native,1,20,25,26.666666666666668
11683,Long Xuyen,Treron_bicinctus,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Treron_curvirostra,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Treron_phoenicopterus,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Treron_pompadora,4,75,Resident,Extant,Native,0,0,0,0
11683,Long Xuyen,Treron_vernans,4,75,Resident,Extant,Native,0,0,0,0
11685,Changsha,Columba_livia,24,1370,Resident,Extant,Introduced,0,0,0,0
11685,Changsha,Stigmatopelia_chinensis,24,1370,Resident,Extant,Native,6,338,25,24.67153284671533
