city_id,city_name,ebird_species_name,total_city_checklists,total_city_locations,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,total_presence_locations,percentage_checklists,percentage_effort,percentage_locations
7714,Thalassery,Chalcophaps indica,1357,226,27912,Resident,Extant,Native,6,165,4,0.4421518054532056,0.5911435941530524,1.7699115044247788
7714,Thalassery,Columba livia,1357,226,27912,Resident,Extant,Native,514,11101,96,37.877671333824615,39.771424476927486,42.47787610619469
7714,Thalassery,Ducula aenea,1357,226,27912,Resident,Extant,Native,0,0,0,0,0,0
7714,Thalassery,Ducula cuprea,1357,226,27912,Resident,Extant,Native,0,0,0,0,0,0
7714,Thalassery,Spilopelia chinensis,1357,226,27912,Resident,Extant,Native,70,2648,19,5.158437730287399,9.486959014044139,8.4070796460177
7714,Thalassery,Streptopelia decaocto,1357,226,27912,Resident,Extant,Native,0,0,0,0,0,0
7714,Thalassery,Streptopelia tranquebarica,1357,226,27912,Resident,Extant,Native,0,0,0,0,0,0
7714,Thalassery,Treron affinis,1357,226,27912,Resident,Extant,Native,10,165,3,0.7369196757553427,0.5911435941530524,1.3274336283185841
7714,Thalassery,Treron bicinctus,1357,226,27912,Resident,Extant,Native,1,30,1,0.07369196757553427,0.10748065348237318,0.4424778761061947
7714,Thalassery,Treron phoenicopterus,1357,226,27912,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Columba livia,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Spilopelia chinensis,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Spilopelia senegalensis,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Streptopelia decaocto,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Streptopelia orientalis,1,1,5,Passage,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Streptopelia tranquebarica,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7715,Sansarpur,Treron phoenicopterus,1,1,5,Resident,Extant,Native,0,0,0,0,0,0
7718,Sagar,Columba livia,24,11,415,Resident,Extant,Native,6,127,4,25,30.602409638554217,36.36363636363637
7718,Sagar,Spilopelia chinensis,24,11,415,Resident,Extant,Native,6,104,5,25,25.06024096385542,45.45454545454545
7718,Sagar,Spilopelia senegalensis,24,11,415,Resident,Extant,Native,8,141,4,33.333333333333336,33.975903614457835,36.36363636363637
7718,Sagar,Streptopelia decaocto,24,11,415,Resident,Extant,Native,3,44,3,12.5,10.602409638554217,27.272727272727273
7718,Sagar,Streptopelia orientalis,24,11,415,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7718,Sagar,Streptopelia tranquebarica,24,11,415,Resident,Extant,Native,0,0,0,0,0,0
7718,Sagar,Treron phoenicopterus,24,11,415,Resident,Extant,Native,2,47,2,8.333333333333334,11.325301204819278,18.181818181818183
7725,Amravati,Columba livia,240,104,14203,Resident,Extant,Native,74,3519,51,30.833333333333332,24.776455678377808,49.03846153846154
7725,Amravati,Spilopelia chinensis,240,104,14203,Resident,Extant,Native,41,3040,28,17.083333333333332,21.403928747447722,26.923076923076923
7725,Amravati,Spilopelia senegalensis,240,104,14203,Resident,Extant,Native,124,7630,66,51.666666666666664,53.72104484967964,63.46153846153846
7725,Amravati,Streptopelia decaocto,240,104,14203,Resident,Extant,Native,16,1320,11,6.666666666666667,9.293811166654931,10.576923076923077
7725,Amravati,Streptopelia orientalis,240,104,14203,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7725,Amravati,Streptopelia tranquebarica,240,104,14203,Resident,Extant,Native,7,570,6,2.9166666666666665,4.013236640146448,5.769230769230769
7725,Amravati,Treron bicinctus,240,104,14203,NA,NA,NA,1,150,1,0.4166666666666667,1.0561149053016967,0.9615384615384616
7725,Amravati,Treron phoenicopterus,240,104,14203,Resident,Extant,Native,27,1538,17,11.25,10.828698162360064,16.346153846153847
7742,Nanded-Waghala,Columba livia,14,4,499,Resident,Extant,Native,12,454,4,85.71428571428571,90.98196392785572,100
7742,Nanded-Waghala,Spilopelia chinensis,14,4,499,Resident,Extant,Native,2,113,1,14.285714285714286,22.645290581162325,25
7742,Nanded-Waghala,Spilopelia senegalensis,14,4,499,Resident,Extant,Native,8,369,1,57.142857142857146,73.94789579158316,25
7742,Nanded-Waghala,Streptopelia decaocto,14,4,499,Resident,Extant,Native,0,0,0,0,0,0
7742,Nanded-Waghala,Streptopelia orientalis,14,4,499,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7742,Nanded-Waghala,Streptopelia tranquebarica,14,4,499,Resident,Extant,Native,0,0,0,0,0,0
7742,Nanded-Waghala,Treron phoenicopterus,14,4,499,Resident,Extant,Native,0,0,0,0,0,0
7747,Kalaburagi,Columba livia,19,15,456,Resident,Extant,Native,7,230,6,36.8421052631579,50.43859649122807,40
7747,Kalaburagi,Spilopelia chinensis,19,15,456,Resident,Extant,Native,0,0,0,0,0,0
7747,Kalaburagi,Spilopelia senegalensis,19,15,456,Resident,Extant,Native,9,272,6,47.36842105263158,59.64912280701754,40
7747,Kalaburagi,Streptopelia decaocto,19,15,456,Resident,Extant,Native,0,0,0,0,0,0
7747,Kalaburagi,Streptopelia orientalis,19,15,456,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7747,Kalaburagi,Streptopelia tranquebarica,19,15,456,Resident,Extant,Native,0,0,0,0,0,0
7747,Kalaburagi,Treron phoenicopterus,19,15,456,Resident,Extant,Native,0,0,0,0,0,0
7769,Kozhikode,Chalcophaps indica,3228,785,68836,Resident,Extant,Native,10,642,9,0.3097893432465923,0.9326515195537219,1.1464968152866242
7769,Kozhikode,Columba livia,3228,785,68836,Resident,Extant,Native,664,14276,243,20.57001239157373,20.739148120169677,30.955414012738853
7769,Kozhikode,Ducula aenea,3228,785,68836,Resident,Extant,Native,0,0,0,0,0,0
7769,Kozhikode,Ducula cuprea,3228,785,68836,Resident,Extant,Native,0,0,0,0,0,0
7769,Kozhikode,Spilopelia chinensis,3228,785,68836,Resident,Extant,Native,24,891,22,0.7434944237918215,1.2943808472311,2.8025477707006368
7769,Kozhikode,Streptopelia decaocto,3228,785,68836,Resident,Extant,Native,0,0,0,0,0,0
7769,Kozhikode,Streptopelia orientalis,3228,785,68836,NA,NA,NA,1,90,1,0.030978934324659233,0.13074554012435355,0.12738853503184713
7769,Kozhikode,Treron affinis,3228,785,68836,Resident,Extant,Native,9,815,5,0.2788104089219331,1.1839735022372015,0.6369426751592356
7769,Kozhikode,Treron bicinctus,3228,785,68836,Resident,Extant,Native,0,0,0,0,0,0
7769,Kozhikode,Treron phoenicopterus,3228,785,68836,Resident,Extant,Native,1,15,1,0.030978934324659233,0.02179092335405892,0.12738853503184713
7776,Lakhimpur,Columba livia,7,4,85,Resident,Extant,Native,1,15,1,14.285714285714286,17.647058823529413,25
7776,Lakhimpur,Spilopelia chinensis,7,4,85,Resident,Extant,Native,2,36,1,28.571428571428573,42.35294117647059,25
7776,Lakhimpur,Spilopelia senegalensis,7,4,85,Resident,Extant,Native,0,0,0,0,0,0
7776,Lakhimpur,Streptopelia decaocto,7,4,85,Resident,Extant,Native,0,0,0,0,0,0
7776,Lakhimpur,Streptopelia orientalis,7,4,85,Passage,Extant,Native,0,0,0,0,0,0
7776,Lakhimpur,Streptopelia tranquebarica,7,4,85,Resident,Extant,Native,0,0,0,0,0,0
7776,Lakhimpur,Treron phoenicopterus,7,4,85,Resident,Extant,Native,0,0,0,0,0,0
7796,Sitapur,Columba livia,5,3,117,Resident,Extant,Native,1,30,1,20,25.641025641025642,33.333333333333336
7796,Sitapur,Spilopelia chinensis,5,3,117,Resident,Extant,Native,1,30,1,20,25.641025641025642,33.333333333333336
7796,Sitapur,Spilopelia senegalensis,5,3,117,Resident,Extant,Native,1,17,1,20,14.52991452991453,33.333333333333336
7796,Sitapur,Streptopelia decaocto,5,3,117,Resident,Extant,Native,0,0,0,0,0,0
7796,Sitapur,Streptopelia orientalis,5,3,117,Passage,Extant,Native,0,0,0,0,0,0
7796,Sitapur,Streptopelia tranquebarica,5,3,117,Resident,Extant,Native,0,0,0,0,0,0
7796,Sitapur,Treron phoenicopterus,5,3,117,Resident,Extant,Native,0,0,0,0,0,0
7802,Kanpur,Columba livia,162,32,5321,Resident,Extant,Native,78,2154,14,48.148148148148145,40.48111257282466,43.75
7802,Kanpur,Spilopelia chinensis,162,32,5321,Resident,Extant,Native,15,299,7,9.25925925925926,5.619244502912986,21.875
7802,Kanpur,Spilopelia senegalensis,162,32,5321,Resident,Extant,Native,46,1751,14,28.395061728395063,32.9073482428115,43.75
7802,Kanpur,Streptopelia decaocto,162,32,5321,Resident,Extant,Native,22,761,10,13.580246913580247,14.301822965607968,31.25
7802,Kanpur,Streptopelia orientalis,162,32,5321,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7802,Kanpur,Streptopelia tranquebarica,162,32,5321,Resident,Extant,Native,0,0,0,0,0,0
7802,Kanpur,Treron phoenicopterus,162,32,5321,Resident,Extant,Native,3,60,3,1.8518518518518519,1.12760759255779,9.375
7824,Guruvayur,Chalcophaps indica,1824,420,41800,Resident,Extant,Native,1,15,1,0.05482456140350877,0.03588516746411483,0.23809523809523808
7824,Guruvayur,Columba livia,1824,420,41800,Resident,Extant,Native,275,7865,116,15.076754385964913,18.81578947368421,27.61904761904762
7824,Guruvayur,Ducula aenea,1824,420,41800,Resident,Extant,Native,3,83,3,0.16447368421052633,0.19856459330143542,0.7142857142857143
7824,Guruvayur,Ducula cuprea,1824,420,41800,Resident,Extant,Native,1,17,1,0.05482456140350877,0.04066985645933014,0.23809523809523808
7824,Guruvayur,Spilopelia chinensis,1824,420,41800,Resident,Extant,Native,297,7458,45,16.282894736842106,17.842105263157894,10.714285714285714
7824,Guruvayur,Streptopelia decaocto,1824,420,41800,Resident,Extant,Native,0,0,0,0,0,0
7824,Guruvayur,Treron affinis,1824,420,41800,Resident,Extant,Native,2,67,2,0.10964912280701754,0.16028708133971292,0.47619047619047616
7824,Guruvayur,Treron bicinctus,1824,420,41800,Resident,Extant,Native,0,0,0,0,0,0
7824,Guruvayur,Treron phoenicopterus,1824,420,41800,Resident,Extant,Native,5,137,4,0.2741228070175439,0.3277511961722488,0.9523809523809523
7841,Unnao,Columba livia,1,1,47,Resident,Extant,Native,0,0,0,0,0,0
7841,Unnao,Spilopelia chinensis,1,1,47,Resident,Extant,Native,0,0,0,0,0,0
7841,Unnao,Spilopelia senegalensis,1,1,47,Resident,Extant,Native,1,47,1,100,100,100
7841,Unnao,Streptopelia decaocto,1,1,47,Resident,Extant,Native,0,0,0,0,0,0
7841,Unnao,Streptopelia orientalis,1,1,47,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7841,Unnao,Streptopelia tranquebarica,1,1,47,Resident,Extant,Native,0,0,0,0,0,0
7841,Unnao,Treron phoenicopterus,1,1,47,Resident,Extant,Native,0,0,0,0,0,0
7842,Malappuram,Chalcophaps indica,262,115,5941,Resident,Extant,Native,1,5,1,0.3816793893129771,0.0841609156707625,0.8695652173913043
7842,Malappuram,Columba elphinstonii,262,115,5941,Resident,Extant,Native,0,0,0,0,0,0
7842,Malappuram,Columba livia,262,115,5941,Resident,Extant,Native,28,717,22,10.687022900763358,12.068675307187343,19.130434782608695
7842,Malappuram,Ducula aenea,262,115,5941,Resident,Extant,Native,1,63,1,0.3816793893129771,1.0604275374516074,0.8695652173913043
7842,Malappuram,Ducula cuprea,262,115,5941,Resident,Extant,Native,0,0,0,0,0,0
7842,Malappuram,Spilopelia chinensis,262,115,5941,Resident,Extant,Native,24,781,12,9.16030534351145,13.145935027773103,10.434782608695652
7842,Malappuram,Streptopelia decaocto,262,115,5941,Resident,Extant,Native,0,0,0,0,0,0
7842,Malappuram,Treron affinis,262,115,5941,Resident,Extant,Native,1,12,1,0.3816793893129771,0.20198619760983,0.8695652173913043
7842,Malappuram,Treron bicinctus,262,115,5941,Resident,Extant,Native,0,0,0,0,0,0
7842,Malappuram,Treron phoenicopterus,262,115,5941,Resident,Extant,Native,3,151,2,1.1450381679389312,2.5416596532570273,1.7391304347826086
7864,Ballari,Columba livia,2,2,111,Resident,Extant,Native,1,100,1,50,90.09009009009009,50
7864,Ballari,Spilopelia chinensis,2,2,111,Resident,Extant,Native,0,0,0,0,0,0
7864,Ballari,Spilopelia senegalensis,2,2,111,Resident,Extant,Native,1,100,1,50,90.09009009009009,50
7864,Ballari,Streptopelia decaocto,2,2,111,Resident,Extant,Native,0,0,0,0,0,0
7864,Ballari,Streptopelia orientalis,2,2,111,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7864,Ballari,Streptopelia tranquebarica,2,2,111,Resident,Extant,Native,0,0,0,0,0,0
7864,Ballari,Treron phoenicopterus,2,2,111,Resident,Extant,Native,0,0,0,0,0,0
7899,Lucknow,Columba livia,2842,138,90296,Resident,Extant,Native,1987,65832,76,69.9155524278677,72.90688402587047,55.072463768115945
7899,Lucknow,Spilopelia chinensis,2842,138,90296,Resident,Extant,Native,1842,61675,71,64.81351161154117,68.30313635155488,51.44927536231884
7899,Lucknow,Spilopelia senegalensis,2842,138,90296,Resident,Extant,Native,1884,63070,61,66.29134412385643,69.84805528484097,44.20289855072464
7899,Lucknow,Streptopelia decaocto,2842,138,90296,Resident,Extant,Native,232,13168,37,8.16326530612245,14.583148755205103,26.81159420289855
7899,Lucknow,Streptopelia orientalis,2842,138,90296,Passage,Extant,Native,1,60,1,0.03518648838845883,0.06644812616284221,0.7246376811594203
7899,Lucknow,Streptopelia tranquebarica,2842,138,90296,Resident,Extant,Native,2,165,2,0.07037297677691766,0.18273234694781607,1.4492753623188406
7899,Lucknow,Treron phoenicopterus,2842,138,90296,Resident,Extant,Native,4,376,3,0.14074595355383532,0.4164082572871445,2.1739130434782608
7909,Thrissur,Chalcophaps indica,5343,582,108053,Resident,Extant,Native,10,158,6,0.18716077110237694,0.1462245379582242,1.0309278350515463
7909,Thrissur,Columba livia,5343,582,108053,Resident,Extant,Native,1592,41888,264,29.79599475949841,38.76616105059554,45.36082474226804
7909,Thrissur,Ducula aenea,5343,582,108053,Resident,Extant,Native,111,4005,25,2.077484559236384,3.706514395713215,4.29553264604811
7909,Thrissur,Ducula cuprea,5343,582,108053,Resident,Extant,Native,0,0,0,0,0,0
7909,Thrissur,Spilopelia chinensis,5343,582,108053,Resident,Extant,Native,1229,22772,71,23.002058768482126,21.07484290116887,12.199312714776632
7909,Thrissur,Streptopelia decaocto,5343,582,108053,Resident,Extant,Native,0,0,0,0,0,0
7909,Thrissur,Treron affinis,5343,582,108053,Resident,Extant,Native,19,687,10,0.3556054650945162,0.6357990985905065,1.7182130584192439
7909,Thrissur,Treron bicinctus,5343,582,108053,Resident,Extant,Native,0,0,0,0,0,0
7909,Thrissur,Treron phoenicopterus,5343,582,108053,Resident,Extant,Native,23,853,12,0.43046977353546695,0.7894274106225648,2.0618556701030926
7930,Mysuru,Columba livia,7222,628,141492,Resident,Extant,Native,5070,98894,379,70.20216006646358,69.89370423769542,60.35031847133758
7930,Mysuru,Ducula aenea,7222,628,141492,Resident,Extant,Native,0,0,0,0,0,0
7930,Mysuru,Spilopelia chinensis,7222,628,141492,Resident,Extant,Native,2414,53920,224,33.42564386596511,38.108161592174824,35.6687898089172
7930,Mysuru,Spilopelia senegalensis,7222,628,141492,Resident,Extant,Native,416,9161,48,5.760177236222653,6.4745710004805925,7.643312101910828
7930,Mysuru,Streptopelia decaocto,7222,628,141492,Resident,Extant,Native,133,4295,27,1.841595126003877,3.0355073078336585,4.2993630573248405
7930,Mysuru,Streptopelia orientalis,7222,628,141492,Resident,Extant,Native,0,0,0,0,0,0
7930,Mysuru,Streptopelia tranquebarica,7222,628,141492,Resident,Extant,Native,0,0,0,0,0,0
7930,Mysuru,Treron bicinctus,7222,628,141492,Resident,Extant,Native,0,0,0,0,0,0
7930,Mysuru,Treron phoenicopterus,7222,628,141492,Resident,Extant,Native,1,5,1,0.013846579894765993,0.0035337686936363893,0.1592356687898089
7932,Kochi,Chalcophaps indica,25650,4464,477865,Resident,Extant,Native,38,2021,15,0.14814814814814814,0.42292279200192523,0.33602150537634407
7932,Kochi,Columba livia,25650,4464,477865,Resident,Extant,Native,14764,265515,2377,57.55945419103314,55.56276354200454,53.24820788530466
7932,Kochi,Ducula aenea,25650,4464,477865,Resident,Extant,Native,129,2909,41,0.5029239766081871,0.6087493329706088,0.9184587813620072
7932,Kochi,Ducula cuprea,25650,4464,477865,Resident,Extant,Native,1,58,1,0.003898635477582846,0.01213731911732393,0.022401433691756272
7932,Kochi,Spilopelia chinensis,25650,4464,477865,Resident,Extant,Native,348,20681,64,1.3567251461988303,4.327791321816831,1.4336917562724014
7932,Kochi,Streptopelia decaocto,25650,4464,477865,Resident,Extant,Native,0,0,0,0,0,0
7932,Kochi,Streptopelia orientalis,25650,4464,477865,Resident,Extant,Native,0,0,0,0,0,0
7932,Kochi,Streptopelia tranquebarica,25650,4464,477865,NA,NA,NA,1,60,1,0.003898635477582846,0.012555847362748894,0.022401433691756272
7932,Kochi,Treron affinis,25650,4464,477865,Resident,Extant,Native,13,295,10,0.050682261208576995,0.06173291620018206,0.22401433691756273
7932,Kochi,Treron bicinctus,25650,4464,477865,Resident,Extant,Native,1,15,1,0.003898635477582846,0.0031389618406872234,0.022401433691756272
7932,Kochi,Treron phoenicopterus,25650,4464,477865,Resident,Extant,Native,20,471,13,0.07797270955165692,0.09856340179757882,0.29121863799283154
7969,Alappuzha,Chalcophaps indica,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7969,Alappuzha,Columba livia,952,303,18904,Resident,Extant,Native,377,8354,143,39.60084033613445,44.19170545916208,47.194719471947195
7969,Alappuzha,Ducula aenea,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7969,Alappuzha,Spilopelia chinensis,952,303,18904,Resident,Extant,Native,3,240,3,0.31512605042016806,1.2695725772323319,0.9900990099009901
7969,Alappuzha,Streptopelia decaocto,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7969,Alappuzha,Treron affinis,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7969,Alappuzha,Treron bicinctus,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7969,Alappuzha,Treron phoenicopterus,952,303,18904,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Columba livia,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Spilopelia chinensis,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Spilopelia senegalensis,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Streptopelia decaocto,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Streptopelia orientalis,1,1,11,Non-breeding Season,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Streptopelia tranquebarica,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7970,Fatehpur,Treron phoenicopterus,1,1,11,Resident,Extant,Native,0,0,0,0,0,0
7973,Nagpur,Chalcophaps indica,2294,308,83121,NA,NA,NA,1,11,1,0.043591979075850044,0.013233719517330158,0.3246753246753247
7973,Nagpur,Columba livia,2294,308,83121,Resident,Extant,Native,1091,37001,130,47.5588491717524,44.51462326006665,42.20779220779221
7973,Nagpur,Ducula aenea,2294,308,83121,Resident,Extant,Native,0,0,0,0,0,0
7973,Nagpur,Spilopelia chinensis,2294,308,83121,Resident,Extant,Native,150,7526,60,6.538796861377507,9.05427028067516,19.48051948051948
7973,Nagpur,Spilopelia senegalensis,2294,308,83121,Resident,Extant,Native,1824,67640,199,79.51176983435047,81.37534437747381,64.6103896103896
7973,Nagpur,Streptopelia decaocto,2294,308,83121,Resident,Extant,Native,12,987,10,0.5231037489102005,1.187425560327715,3.2467532467532467
7973,Nagpur,Streptopelia orientalis,2294,308,83121,Resident,Extant,Native,2,290,2,0.08718395815170009,0.3488889690932496,0.6493506493506493
7973,Nagpur,Streptopelia tranquebarica,2294,308,83121,Resident,Extant,Native,12,758,10,0.5231037489102005,0.9119235812851145,3.2467532467532467
7973,Nagpur,Treron bicinctus,2294,308,83121,NA,NA,NA,1,130,1,0.043591979075850044,0.15639850338662914,0.3246753246753247
7973,Nagpur,Treron phoenicopterus,2294,308,83121,Resident,Extant,Native,147,5570,34,6.408020924149956,6.701074337411725,11.03896103896104
7990,Bahraich,Columba livia,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Spilopelia chinensis,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Spilopelia senegalensis,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Streptopelia decaocto,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Streptopelia orientalis,2,2,37,Passage,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Streptopelia tranquebarica,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
7990,Bahraich,Treron phoenicopterus,2,2,37,Resident,Extant,Native,0,0,0,0,0,0
8010,Kollam,Chalcophaps indica,10662,829,171878,Resident,Extant,Native,20,623,7,0.18758206715438003,0.3624664005864625,0.8443908323281062
8010,Kollam,Columba livia,10662,829,171878,Resident,Extant,Native,3066,59526,373,28.75633089476646,34.632704592792564,44.993968636911944
